transaction_ID,date_time,day_of_week,total,place,item_type,amount
111,2019-07-28 12:47:00.000,Sunday,14300,NULL,Angbutter,1
111,2019-07-28 12:47:00.000,Sunday,14300,NULL,Americano,1
111,2019-07-28 12:47:00.000,Sunday,14300,NULL,Pain au chocolat,1
112,2019-07-28 12:48:00.000,Sunday,14800,NULL,Angbutter,1
112,2019-07-28 12:48:00.000,Sunday,14800,NULL,Croissant,1
112,2019-07-28 12:48:00.000,Sunday,14800,NULL,Tiramisu croissant,1
113,2019-07-28 13:13:00.000,Sunday,25600,NULL,Angbutter,2
113,2019-07-28 13:13:00.000,Sunday,25600,NULL,Plain bread,1
113,2019-07-28 13:13:00.000,Sunday,25600,NULL,Croissant,2
113,2019-07-28 13:13:00.000,Sunday,25600,NULL,Wiener,1
114,2019-07-28 13:14:00.000,Sunday,19500,NULL,Plain bread,1
114,2019-07-28 13:14:00.000,Sunday,19500,NULL,Jam,1
114,2019-07-28 13:14:00.000,Sunday,19500,NULL,Pain au chocolat,1
114,2019-07-28 13:14:00.000,Sunday,19500,NULL,Pandoro,1
114,2019-07-28 13:14:00.000,Sunday,19500,NULL,Berry ade,1
115,2019-07-29 11:08:00.000,Monday,24800,NULL,Angbutter,1
115,2019-07-29 11:08:00.000,Monday,24800,NULL,Croissant,3
115,2019-07-29 11:08:00.000,Monday,24800,NULL,Wiener,3
116,2019-07-29 11:12:00.000,Monday,24100,NULL,Angbutter,2
116,2019-07-29 11:12:00.000,Monday,24100,NULL,Croissant,1
116,2019-07-29 11:12:00.000,Monday,24100,NULL,Tiramisu croissant,1
116,2019-07-29 11:12:00.000,Monday,24100,NULL,Orange pound,1
117,2019-07-28 11:14:00.000,Monday,15800,NULL,Angbutter,1
117,2019-07-28 11:14:00.000,Monday,15800,NULL,Tiramisu croissant,1
117,2019-07-28 11:14:00.000,Monday,15800,NULL,Pandoro,1
118,2019-07-29 11:39:00.000,Monday,14800,NULL,Angbutter,1
118,2019-07-29 11:39:00.000,Monday,14800,NULL,Pain au chocolat,1
118,2019-07-29 11:39:00.000,Monday,14800,NULL,Pandoro,1
119,2019-07-29 12:02:00.000,Monday,14800,NULL,Angbutter,1
119,2019-07-29 12:02:00.000,Monday,14800,NULL,Pain au chocolat,1
119,2019-07-29 12:02:00.000,Monday,14800,NULL,Orange pound,1
120,2019-07-29 12:15:00.000,Monday,18300,NULL,Angbutter,1
120,2019-07-29 12:15:00.000,Monday,18300,NULL,Croissant,1
120,2019-07-29 12:15:00.000,Monday,18300,NULL,Pain au chocolat,1
120,2019-07-29 12:15:00.000,Monday,18300,NULL,Orange pound,1
121,2019-07-29 12:22:00.000,Monday,27900,NULL,Angbutter,3
121,2019-07-29 12:22:00.000,Monday,27900,NULL,Plain bread,1
121,2019-07-29 12:22:00.000,Monday,27900,NULL,Pain au chocolat,1
121,2019-07-29 12:22:00.000,Monday,27900,NULL,Orange pound,1
122,2019-07-29 12:54:00.000,Monday,15800,NULL,Angbutter,1
122,2019-07-29 12:54:00.000,Monday,15800,NULL,Almond croissant,1
122,2019-07-29 12:54:00.000,Monday,15800,NULL,Orange pound,1
123,2019-07-29 13:25:00.000,Monday,18100,NULL,Angbutter,1
123,2019-07-29 13:25:00.000,Monday,18100,NULL,Americano,1
123,2019-07-29 13:25:00.000,Monday,18100,NULL,Croissant,1
123,2019-07-29 13:25:00.000,Monday,18100,NULL,Gateau chocolat,1
124,2019-07-29 13:36:00.000,Monday,28000,NULL,Croissant,1
124,2019-07-29 13:36:00.000,Monday,28000,NULL,Almond croissant,1
124,2019-07-29 13:36:00.000,Monday,28000,NULL,Milk tea,1
124,2019-07-29 13:36:00.000,Monday,28000,NULL,Pandoro,1
124,2019-07-29 13:36:00.000,Monday,28000,NULL,Vanila latte,1
125,2019-07-29 13:53:00.000,Monday,28000,NULL,Americano,2
125,2019-07-29 13:53:00.000,Monday,28000,NULL,Tiramisu croissant,1
125,2019-07-29 13:53:00.000,Monday,28000,NULL,Almond croissant,1
125,2019-07-29 13:53:00.000,Monday,28000,NULL,Pandoro,1
125,2019-07-29 13:53:00.000,Monday,28000,NULL,Vanila latte,1
126,2019-07-31 11:09:00.000,Wednesday,15600,NULL,Angbutter,2
126,2019-07-31 11:09:00.000,Wednesday,15600,NULL,Americano,1
127,2019-07-31 11:25:00.000,Wednesday,30100,NULL,Angbutter,2
127,2019-07-31 11:25:00.000,Wednesday,30100,NULL,Plain bread,1
127,2019-07-31 11:25:00.000,Wednesday,30100,NULL,Croissant,2
127,2019-07-31 11:25:00.000,Wednesday,30100,NULL,Pain au chocolat,1
127,2019-07-31 11:25:00.000,Wednesday,30100,NULL,Pandoro,1
128,2019-07-31 11:38:00.000,Wednesday,23300,NULL,Angbutter,1
128,2019-07-31 11:38:00.000,Wednesday,23300,NULL,Plain bread,1
128,2019-07-31 11:38:00.000,Wednesday,23300,NULL,Jam,1
128,2019-07-31 11:38:00.000,Wednesday,23300,NULL,Croissant,1
128,2019-07-31 11:38:00.000,Wednesday,23300,NULL,Pain au chocolat,1
128,2019-07-31 11:38:00.000,Wednesday,23300,NULL,Almond croissant,1
129,2019-07-31 11:44:00.000,Wednesday,30200,NULL,Angbutter,2
129,2019-07-31 11:44:00.000,Wednesday,30200,NULL,Americano,1
129,2019-07-31 11:44:00.000,Wednesday,30200,NULL,Pain au chocolat,2
129,2019-07-31 11:44:00.000,Wednesday,30200,NULL,Gateau chocolat,2
130,2019-07-31 12:48:00.000,Wednesday,15100,NULL,Angbutter,2
130,2019-07-31 12:48:00.000,Wednesday,15100,NULL,Plain bread,1
131,2019-07-31 13:18:00.000,Wednesday,27300,NULL,Angbutter,1
131,2019-07-31 13:18:00.000,Wednesday,27300,NULL,Plain bread,1
131,2019-07-31 13:18:00.000,Wednesday,27300,NULL,Americano,2
131,2019-07-31 13:18:00.000,Wednesday,27300,NULL,Pandoro,1
131,2019-07-31 13:18:00.000,Wednesday,27300,NULL,Vanila latte,1
132,2019-07-31 13:19:00.000,Wednesday,15300,NULL,Angbutter,1
132,2019-07-31 13:19:00.000,Wednesday,15300,NULL,Americano,1
132,2019-07-31 13:19:00.000,Wednesday,15300,NULL,Tiramisu croissant,1
133,2019-07-31 13:29:00.000,Wednesday,16100,NULL,Angbutter,1
133,2019-07-31 13:29:00.000,Wednesday,16100,NULL,Gateau chocolat,1
133,2019-07-31 13:29:00.000,Wednesday,16100,NULL,Pandoro,1
134,2019-07-31 13:54:00.000,Wednesday,15100,NULL,Angbutter,1
134,2019-07-31 13:54:00.000,Wednesday,15100,NULL,Milk tea,1
134,2019-07-31 13:54:00.000,Wednesday,15100,NULL,Gateau chocolat,1
135,2019-07-31 13:58:00.000,Wednesday,15800,NULL,Angbutter,1
135,2019-07-31 13:58:00.000,Wednesday,15800,NULL,Tiramisu croissant,1
135,2019-07-31 13:58:00.000,Wednesday,15800,NULL,Pandoro,1
136,2019-08-01 11:03:00.000,Thursday,14500,NULL,Tiramisu croissant,1
136,2019-08-01 11:03:00.000,Thursday,14500,NULL,Pain au chocolat,1
136,2019-08-01 11:03:00.000,Thursday,14500,NULL,Pandoro,1
137,2019-08-01 11:17:00.000,Thursday,13100,NULL,Angbutter,2
137,2019-08-01 11:17:00.000,Thursday,13100,NULL,Pain au chocolat,1
138,2019-08-01 11:25:00.000,Thursday,16100,NULL,Angbutter,2
138,2019-08-01 11:25:00.000,Thursday,16100,NULL,Pandoro,1
139,2019-08-01 11:50:00.000,Thursday,14800,NULL,Angbutter,1
139,2019-08-01 11:50:00.000,Thursday,14800,NULL,Croissant,1
139,2019-08-01 11:50:00.000,Thursday,14800,NULL,Orange pound,1
140,2019-08-01 12:02:00.000,Thursday,21100,NULL,Angbutter,2
140,2019-08-01 12:02:00.000,Thursday,21100,NULL,Plain bread,1
140,2019-08-01 12:02:00.000,Thursday,21100,NULL,Croissant,1
140,2019-08-01 12:02:00.000,Thursday,21100,NULL,Pandoro,1
141,2019-08-01 12:15:00.000,Thursday,20600,NULL,Angbutter,2
141,2019-08-01 12:15:00.000,Thursday,20600,NULL,Tiramisu croissant,1
141,2019-08-01 12:15:00.000,Thursday,20600,NULL,Orange pound,1
142,2019-08-01 12:24:00.000,Thursday,32600,NULL,Angbutter,1
142,2019-08-01 12:24:00.000,Thursday,32600,NULL,Plain bread,2
142,2019-08-01 12:24:00.000,Thursday,32600,NULL,Croissant,2
142,2019-08-01 12:24:00.000,Thursday,32600,NULL,Tiramisu croissant,1
142,2019-08-01 12:24:00.000,Thursday,32600,NULL,Pain au chocolat,1
142,2019-08-01 12:24:00.000,Thursday,32600,NULL,Gateau chocolat,1
143,2019-08-01 12:38:00.000,Thursday,14500,NULL,Plain bread,1
143,2019-08-01 12:38:00.000,Thursday,14500,NULL,Milk tea,1
143,2019-08-01 12:38:00.000,Thursday,14500,NULL,Pandoro,1
144,2019-08-01 13:37:00.000,Thursday,15100,NULL,Angbutter,2
144,2019-08-01 13:37:00.000,Thursday,15100,NULL,Croissant,1
145,2019-08-01 13:39:00.000,Thursday,15000,NULL,Plain bread,1
145,2019-08-01 13:39:00.000,Thursday,15000,NULL,Jam,1
145,2019-08-01 13:39:00.000,Thursday,15000,NULL,Pain au chocolat,1
145,2019-08-01 13:39:00.000,Thursday,15000,NULL,Milk tea,1
146,2019-08-01 14:17:00.000,Thursday,14800,NULL,Angbutter,1
146,2019-08-01 14:17:00.000,Thursday,14800,NULL,Tiramisu croissant,1
146,2019-08-01 14:17:00.000,Thursday,14800,NULL,Pain au chocolat,1
147,2019-08-01 14:56:00.000,Thursday,23000,NULL,Croissant,4
147,2019-08-01 14:56:00.000,Thursday,23000,NULL,Pain au chocolat,2
148,2019-08-02 11:03:00.000,Friday,19900,NULL,Angbutter,3
148,2019-08-02 11:03:00.000,Friday,19900,NULL,Pain au chocolat,1
149,2019-08-02 11:04:00.000,Friday,14100,NULL,Angbutter,1
149,2019-08-02 11:04:00.000,Friday,14100,NULL,Plain bread,1
149,2019-08-02 11:04:00.000,Friday,14100,NULL,Gateau chocolat,1
150,2019-08-02 11:06:00.000,Friday,18000,NULL,Angbutter,3
150,2019-08-02 11:06:00.000,Friday,18000,NULL,Tiramisu croissant,1
150,2019-08-02 11:06:00.000,Friday,18000,NULL,Pandoro,1
150,2019-08-02 11:06:00.000,Friday,18000,NULL,Orange pound,1
150,2019-08-02 11:06:00.000,Friday,18000,NULL,Wiener,1
151,2019-08-02 11:19:00.000,Friday,16400,NULL,Angbutter,3
152,2019-08-02 11:31:00.000,Friday,17300,NULL,Angbutter,1
152,2019-08-02 11:31:00.000,Friday,17300,NULL,Plain bread,1
152,2019-08-02 11:31:00.000,Friday,17300,NULL,Wiener,1
152,2019-08-02 11:31:00.000,Friday,17300,NULL,Berry ade,1
153,2019-08-02 11:57:00.000,Friday,30800,NULL,Angbutter,6
154,2019-08-02 12:21:00.000,Friday,15800,NULL,Angbutter,1
154,2019-08-02 12:21:00.000,Friday,15800,NULL,Caffe latte,1
154,2019-08-02 12:21:00.000,Friday,15800,NULL,Tiramisu croissant,1
155,2019-08-02 12:31:00.000,Friday,19900,NULL,Angbutter,2
155,2019-08-02 12:31:00.000,Friday,19900,NULL,Gateau chocolat,1
155,2019-08-02 12:31:00.000,Friday,19900,NULL,Orange pound,1
156,2019-08-02 12:51:00.000,Friday,15800,NULL,Angbutter,1
156,2019-08-02 12:51:00.000,Friday,15800,NULL,Plain bread,1
156,2019-08-02 12:51:00.000,Friday,15800,NULL,Tiramisu croissant,1
157,2019-08-03 11:02:00.000,Saturday,26000,NULL,Angbutter,5
158,2019-08-03 11:03:00.000,Saturday,26100,NULL,Angbutter,2
158,2019-08-03 11:03:00.000,Saturday,26100,NULL,Plain bread,1
158,2019-08-03 11:03:00.000,Saturday,26100,NULL,Pain au chocolat,1
158,2019-08-03 11:03:00.000,Saturday,26100,NULL,Wiener,3
159,2019-08-03 11:03:00.000,Saturday,16000,NULL,Croissant,2
159,2019-08-03 11:03:00.000,Saturday,16000,NULL,Pain au chocolat,2
160,2019-08-03 11:05:00.000,Saturday,29100,NULL,Angbutter,1
160,2019-08-03 11:05:00.000,Saturday,29100,NULL,Croissant,1
160,2019-08-03 11:05:00.000,Saturday,29100,NULL,Pain au chocolat,1
160,2019-08-03 11:05:00.000,Saturday,29100,NULL,Almond croissant,1
160,2019-08-03 11:05:00.000,Saturday,29100,NULL,Gateau chocolat,1
160,2019-08-03 11:05:00.000,Saturday,29100,NULL,Orange pound,1
160,2019-08-03 11:05:00.000,Saturday,29100,NULL,Wiener,1
161,2019-08-03 11:06:00.000,Saturday,16800,NULL,Angbutter,1
161,2019-08-03 11:06:00.000,Saturday,16800,NULL,Plain bread,1
161,2019-08-03 11:06:00.000,Saturday,16800,NULL,Jam,1
161,2019-08-03 11:06:00.000,Saturday,16800,NULL,Wiener,2
162,2019-08-03 11:08:00.000,Saturday,22800,NULL,Plain bread,1
162,2019-08-03 11:08:00.000,Saturday,22800,NULL,Croissant,1
162,2019-08-03 11:08:00.000,Saturday,22800,NULL,Gateau chocolat,1
162,2019-08-03 11:08:00.000,Saturday,22800,NULL,Wiener,4
163,2019-08-03 11:20:00.000,Saturday,16600,NULL,Angbutter,1
163,2019-08-03 11:20:00.000,Saturday,16600,NULL,Croissant,1
163,2019-08-03 11:20:00.000,Saturday,16600,NULL,Gateau chocolat,1
163,2019-08-03 11:20:00.000,Saturday,16600,NULL,Wiener,1
164,2019-08-03 11:53:00.000,Saturday,18800,NULL,Angbutter,1
164,2019-08-03 11:53:00.000,Saturday,18800,NULL,Plain bread,1
164,2019-08-03 11:53:00.000,Saturday,18800,NULL,Croissant,1
164,2019-08-03 11:53:00.000,Saturday,18800,NULL,Wiener,2
165,2019-08-03 12:06:00.000,Saturday,16400,NULL,Angbutter,3
166,2019-08-03 12:44:00.000,Saturday,19300,NULL,Angbutter,1
166,2019-08-03 12:44:00.000,Saturday,19300,NULL,Plain bread,1
166,2019-08-03 12:44:00.000,Saturday,19300,NULL,Milk tea,1
166,2019-08-03 12:44:00.000,Saturday,19300,NULL,Orange pound,1
167,2019-08-03 13:06:00.000,Saturday,16400,NULL,Angbutter,3
168,2019-08-03 13:18:00.000,Saturday,18300,NULL,Angbutter,1
168,2019-08-03 13:18:00.000,Saturday,18300,NULL,Americano,2
168,2019-08-03 13:18:00.000,Saturday,18300,NULL,Croissant,1
169,2019-08-03 13:20:00.000,Saturday,16300,NULL,Angbutter,1
169,2019-08-03 13:20:00.000,Saturday,16300,NULL,Jam,1
169,2019-08-03 13:20:00.000,Saturday,16300,NULL,Croissant,1
169,2019-08-03 13:20:00.000,Saturday,16300,NULL,Orange pound,1
170,2019-08-03 13:42:00.000,Saturday,15800,NULL,Angbutter,1
170,2019-08-03 13:42:00.000,Saturday,15800,NULL,Almond croissant,2
171,2019-08-03 15:07:00.000,Saturday,17900,NULL,Angbutter,3
171,2019-08-03 15:07:00.000,Saturday,17900,NULL,Jam,1
172,2019-08-03 15:53:00.000,Saturday,16400,NULL,Angbutter,3
173,2019-08-04 11:02:00.000,Sunday,34800,NULL,Angbutter,1
173,2019-08-04 11:02:00.000,Sunday,34800,NULL,Plain bread,1
173,2019-08-04 11:02:00.000,Sunday,34800,NULL,Americano,2
173,2019-08-04 11:02:00.000,Sunday,34800,NULL,Croissant,2
173,2019-08-04 11:02:00.000,Sunday,34800,NULL,Pain au chocolat,2
173,2019-08-04 11:02:00.000,Sunday,34800,NULL,Wiener,1
174,2019-08-04 11:04:00.000,Sunday,31600,NULL,Angbutter,2
174,2019-08-04 11:04:00.000,Sunday,31600,NULL,Plain bread,1
174,2019-08-04 11:04:00.000,Sunday,31600,NULL,Croissant,1
174,2019-08-04 11:04:00.000,Sunday,31600,NULL,Pain au chocolat,1
174,2019-08-04 11:04:00.000,Sunday,31600,NULL,Orange pound,1
174,2019-08-04 11:04:00.000,Sunday,31600,NULL,Wiener,2
175,2019-08-04 11:07:00.000,Sunday,16400,NULL,Angbutter,3
176,2019-08-04 11:07:00.000,Sunday,19300,NULL,Angbutter,1
176,2019-08-04 11:07:00.000,Sunday,19300,NULL,Plain bread,1
176,2019-08-04 11:07:00.000,Sunday,19300,NULL,Tiramisu croissant,1
176,2019-08-04 11:07:00.000,Sunday,19300,NULL,Milk tea,1
177,2019-08-04 11:41:00.000,Sunday,24300,NULL,Angbutter,1
177,2019-08-04 11:41:00.000,Sunday,24300,NULL,Plain bread,1
177,2019-08-04 11:41:00.000,Sunday,24300,NULL,Jam,1
177,2019-08-04 11:41:00.000,Sunday,24300,NULL,Tiramisu croissant,1
177,2019-08-04 11:41:00.000,Sunday,24300,NULL,Pain au chocolat,1
177,2019-08-04 11:41:00.000,Sunday,24300,NULL,Wiener,1
178,2019-08-04 11:52:00.000,Sunday,22100,NULL,Angbutter,2
178,2019-08-04 11:52:00.000,Sunday,22100,NULL,Croissant,1
178,2019-08-04 11:52:00.000,Sunday,22100,NULL,Orange pound,1
178,2019-08-04 11:52:00.000,Sunday,22100,NULL,Wiener,1
179,2019-08-04 12:27:00.000,Sunday,14800,NULL,Angbutter,1
179,2019-08-04 12:27:00.000,Sunday,14800,NULL,Plain bread,1
179,2019-08-04 12:27:00.000,Sunday,14800,NULL,Orange pound,1
180,2019-08-04 12:30:00.000,Sunday,19500,NULL,Plain bread,1
180,2019-08-04 12:30:00.000,Sunday,19500,NULL,Croissant,2
180,2019-08-04 12:30:00.000,Sunday,19500,NULL,Pain au chocolat,1
181,2019-08-04 12:35:00.000,Sunday,20600,NULL,Angbutter,2
181,2019-08-04 12:35:00.000,Sunday,20600,NULL,Pandoro,1
181,2019-08-04 12:35:00.000,Sunday,20600,NULL,Orange pound,1
182,2019-08-04 12:39:00.000,Sunday,17800,NULL,Plain bread,1
182,2019-08-04 12:39:00.000,Sunday,17800,NULL,Jam,1
182,2019-08-04 12:39:00.000,Sunday,17800,NULL,Almond croissant,1
182,2019-08-04 12:39:00.000,Sunday,17800,NULL,Gateau chocolat,1
182,2019-08-04 12:39:00.000,Sunday,17800,NULL,Wiener,1
183,2019-08-05 11:11:00.000,Monday,16300,NULL,Angbutter,1
183,2019-08-05 11:11:00.000,Monday,16300,NULL,Tiramisu croissant,1
183,2019-08-05 11:11:00.000,Monday,16300,NULL,Wiener,2
184,2019-08-05 11:16:00.000,Monday,23100,NULL,Angbutter,2
184,2019-08-05 11:16:00.000,Monday,23100,NULL,Milk tea,1
184,2019-08-05 11:16:00.000,Monday,23100,NULL,Orange pound,1
184,2019-08-05 11:16:00.000,Monday,23100,NULL,Wiener,1
185,2019-08-05 11:18:00.000,Monday,31400,NULL,Angbutter,2
185,2019-08-05 11:18:00.000,Monday,31400,NULL,Tiramisu croissant,1
185,2019-08-05 11:18:00.000,Monday,31400,NULL,Pain au chocolat,1
185,2019-08-05 11:18:00.000,Monday,31400,NULL,Gateau chocolat,1
185,2019-08-05 11:18:00.000,Monday,31400,NULL,Pandoro,1
185,2019-08-05 11:18:00.000,Monday,31400,NULL,Wiener,1
186,2019-08-05 11:32:00.000,Monday,17000,NULL,Pain au chocolat,1
186,2019-08-05 11:32:00.000,Monday,17000,NULL,Almond croissant,2
186,2019-08-05 11:32:00.000,Monday,17000,NULL,Wiener,1
187,2019-08-05 11:59:00.000,Monday,22300,NULL,Angbutter,1
187,2019-08-05 11:59:00.000,Monday,22300,NULL,Plain bread,1
187,2019-08-05 11:59:00.000,Monday,22300,NULL,Jam,1
187,2019-08-05 11:59:00.000,Monday,22300,NULL,Pain au chocolat,1
187,2019-08-05 11:59:00.000,Monday,22300,NULL,Pandoro,1
187,2019-08-05 11:59:00.000,Monday,22300,NULL,Wiener,1
188,2019-08-05 12:14:00.000,Monday,26600,NULL,Angbutter,2
188,2019-08-05 12:14:00.000,Monday,26600,NULL,Plain bread,1
188,2019-08-05 12:14:00.000,Monday,26600,NULL,Croissant,1
188,2019-08-05 12:14:00.000,Monday,26600,NULL,Tiramisu croissant,1
188,2019-08-05 12:14:00.000,Monday,26600,NULL,Pain au chocolat,1
189,2019-08-05 12:14:00.000,Monday,14800,NULL,Angbutter,1
189,2019-08-05 12:14:00.000,Monday,14800,NULL,Plain bread,1
189,2019-08-05 12:14:00.000,Monday,14800,NULL,Pandoro,1
190,2019-08-05 12:42:00.000,Monday,19600,NULL,Angbutter,2
190,2019-08-05 12:42:00.000,Monday,19600,NULL,Tiramisu croissant,1
190,2019-08-05 12:42:00.000,Monday,19600,NULL,Pain au chocolat,1
191,2019-08-05 12:49:00.000,Monday,49300,NULL,Angbutter,1
191,2019-08-05 12:49:00.000,Monday,49300,NULL,Plain bread,1
191,2019-08-05 12:49:00.000,Monday,49300,NULL,Jam,1
191,2019-08-05 12:49:00.000,Monday,49300,NULL,Croissant,1
191,2019-08-05 12:49:00.000,Monday,49300,NULL,Caffe latte,1
191,2019-08-05 12:49:00.000,Monday,49300,NULL,Pain au chocolat,1
191,2019-08-05 12:49:00.000,Monday,49300,NULL,Lemon ade,1
191,2019-08-05 12:49:00.000,Monday,49300,NULL,Vanila latte,3
191,2019-08-05 12:49:00.000,Monday,49300,NULL,Berry ade,1
192,2019-08-05 13:54:00.000,Monday,19800,NULL,Angbutter,1
192,2019-08-05 13:54:00.000,Monday,19800,NULL,Plain bread,1
192,2019-08-05 13:54:00.000,Monday,19800,NULL,Jam,1
192,2019-08-05 13:54:00.000,Monday,19800,NULL,Croissant,1
192,2019-08-05 13:54:00.000,Monday,19800,NULL,Caffe latte,1
193,2019-08-05 14:25:00.000,Monday,20800,NULL,Angbutter,1
193,2019-08-05 14:25:00.000,Monday,20800,NULL,Plain bread,1
193,2019-08-05 14:25:00.000,Monday,20800,NULL,Caffe latte,1
193,2019-08-05 14:25:00.000,Monday,20800,NULL,Wiener,1
194,2019-08-05 14:53:00.000,Monday,16300,NULL,Angbutter,1
194,2019-08-05 14:53:00.000,Monday,16300,NULL,Croissant,2
194,2019-08-05 14:53:00.000,Monday,16300,NULL,Wiener,1
195,2019-08-07 11:03:00.000,Wednesday,16300,NULL,Angbutter,1
195,2019-08-07 11:03:00.000,Wednesday,16300,NULL,Croissant,2
195,2019-08-07 11:03:00.000,Wednesday,16300,NULL,Wiener,1
196,2019-08-07 11:10:00.000,Wednesday,21200,NULL,Angbutter,4
197,2019-08-07 12:17:00.000,Wednesday,15300,NULL,Croissant,1
197,2019-08-07 12:17:00.000,Wednesday,15300,NULL,Pain au chocolat,1
197,2019-08-07 12:17:00.000,Wednesday,15300,NULL,Gateau chocolat,1
197,2019-08-07 12:17:00.000,Wednesday,15300,NULL,Wiener,1
198,2019-08-07 12:20:00.000,Wednesday,27300,NULL,Angbutter,1
198,2019-08-07 12:20:00.000,Wednesday,27300,NULL,Croissant,1
198,2019-08-07 12:20:00.000,Wednesday,27300,NULL,Caffe latte,1
198,2019-08-07 12:20:00.000,Wednesday,27300,NULL,Tiramisu croissant,1
198,2019-08-07 12:20:00.000,Wednesday,27300,NULL,Pain au chocolat,1
198,2019-08-07 12:20:00.000,Wednesday,27300,NULL,Vanila latte,1
199,2019-08-07 12:28:00.000,Wednesday,16100,NULL,Angbutter,2
199,2019-08-07 12:28:00.000,Wednesday,16100,NULL,Orange pound,1
200,2019-08-07 13:28:00.000,Wednesday,17600,NULL,Angbutter,1
200,2019-08-07 13:28:00.000,Wednesday,17600,NULL,Croissant,2
200,2019-08-07 13:28:00.000,Wednesday,17600,NULL,Gateau chocolat,1
201,2019-08-07 13:33:00.000,Wednesday,19500,NULL,Plain bread,3
201,2019-08-07 13:33:00.000,Wednesday,19500,NULL,Pain au chocolat,2
202,2019-08-07 13:59:00.000,Wednesday,14800,NULL,Angbutter,1
202,2019-08-07 13:59:00.000,Wednesday,14800,NULL,Americano,2
203,2019-08-07 14:05:00.000,Wednesday,15000,NULL,Plain bread,1
203,2019-08-07 14:05:00.000,Wednesday,15000,NULL,Jam,1
203,2019-08-07 14:05:00.000,Wednesday,15000,NULL,Croissant,1
203,2019-08-07 14:05:00.000,Wednesday,15000,NULL,Orange pound,1
204,2019-08-07 14:06:00.000,Wednesday,14100,NULL,Angbutter,2
204,2019-08-07 14:06:00.000,Wednesday,14100,NULL,Wiener,1
205,2019-08-07 14:50:00.000,Wednesday,23800,NULL,Angbutter,1
205,2019-08-07 14:50:00.000,Wednesday,23800,NULL,Plain bread,1
205,2019-08-07 14:50:00.000,Wednesday,23800,NULL,Caffe latte,1
205,2019-08-07 14:50:00.000,Wednesday,23800,NULL,Tiramisu croissant,1
205,2019-08-07 14:50:00.000,Wednesday,23800,NULL,Milk tea,1
206,2019-08-08 11:07:00.000,Thursday,16100,NULL,Angbutter,2
206,2019-08-08 11:07:00.000,Thursday,16100,NULL,Plain bread,1
207,2019-08-08 11:09:00.000,Thursday,16400,NULL,Angbutter,3
208,2019-08-08 11:22:00.000,Thursday,20300,NULL,Angbutter,1
208,2019-08-08 11:22:00.000,Thursday,20300,NULL,Pandoro,1
208,2019-08-08 11:22:00.000,Thursday,20300,NULL,Orange pound,2
209,2019-08-08 12:03:00.000,Thursday,16500,NULL,Plain bread,1
209,2019-08-08 12:03:00.000,Thursday,16500,NULL,Jam,1
209,2019-08-08 12:03:00.000,Thursday,16500,NULL,Tiramisu croissant,1
209,2019-08-08 12:03:00.000,Thursday,16500,NULL,Wiener,1
210,2019-08-08 12:13:00.000,Thursday,15100,NULL,Angbutter,2
210,2019-08-08 12:13:00.000,Thursday,15100,NULL,Pain au chocolat,1
211,2019-08-08 12:39:00.000,Thursday,15300,NULL,Angbutter,1
211,2019-08-08 12:39:00.000,Thursday,15300,NULL,Plain bread,1
211,2019-08-08 12:39:00.000,Thursday,15300,NULL,Wiener,2
212,2019-08-08 12:56:00.000,Thursday,16000,NULL,Plain bread,1
212,2019-08-08 12:56:00.000,Thursday,16000,NULL,Croissant,1
212,2019-08-08 12:56:00.000,Thursday,16000,NULL,Pandoro,1
212,2019-08-08 12:56:00.000,Thursday,16000,NULL,Wiener,1
213,2019-08-08 13:22:00.000,Thursday,15800,NULL,Angbutter,1
213,2019-08-08 13:22:00.000,Thursday,15800,NULL,Tiramisu croissant,1
213,2019-08-08 13:22:00.000,Thursday,15800,NULL,Vanila latte,1
214,2019-08-08 13:26:00.000,Thursday,17300,NULL,Angbutter,1
214,2019-08-08 13:26:00.000,Thursday,17300,NULL,Croissant,1
214,2019-08-08 13:26:00.000,Thursday,17300,NULL,Pain au chocolat,2
215,2019-08-08 13:36:00.000,Thursday,33200,NULL,Angbutter,2
215,2019-08-08 13:36:00.000,Thursday,33200,NULL,Tiramisu croissant,2
215,2019-08-08 13:36:00.000,Thursday,33200,NULL,Gateau chocolat,2
215,2019-08-08 13:36:00.000,Thursday,33200,NULL,Wiener,2
